transaction_id,purchase_date,customer_name,item_category,brand,unit_price,quantity_sold,payment_method,store_location,customer_rating,is_returned
556,12/15/2025,Sam Shilladay,Motherboards,Keychron,73479.05,5,Cash,Pasig,1,false
557,8/23/2025,Marylou Waldie,Keyboards,Logitech,15884.07,4,Cash,Bacoor,2,true
558,5/20/2025,Etta Wiffen,Monitors,G.Skill,73514.92,5,GCash,Taguig,3,true
559,9/10/2025,Yulma Gutridge,Processors,Logitech,96251.28,5,GCash,Taguig,1,true
560,1/19/2025,Mordecai Loney,Keyboards,Asus,61255.87,3,Maya,Quezon City,2,false
561,7/3/2025,Gui Margrem,Keyboards,Intel,38666.19,3,Cash,Mandaluyong,2,true
562,1/14/2025,Debee Waylen,Mice,Intel,43167.95,4,Cash,Pasig,3,true
563,1/23/2025,Nana Hegel,Power Supplies,Seasonic,3738.77,3,Maya,Mandaluyong,1,false
564,12/26/2025,Raychel Lilley,PC Cases,LG,56979.61,5,Cash,Bacoor,1,false
565,7/18/2025,Jon Havercroft,GPUs,Seasonic,96835.66,4,Debit Card,Mandaluyong,5,true
566,10/8/2025,Corbie Endersby,Keyboards,Asus,39161.24,4,GCash,Taguig,4,false
567,1/7/2025,Brinn Atcock,PC Cases,Seasonic,60261.57,5,Cash,Taguig,2,false
568,4/21/2025,Eustacia Filippazzo,GPUs,Asus,86551.97,3,Credit Card,Bacoor,4,false
569,12/22/2025,Van Drissell,Processors,MSI,86236.79,3,Maya,Pasig,4,true
570,6/8/2025,Pail Royal,Motherboards,LG,91098.71,5,Debit Card,Davao City,4,true
571,7/6/2025,Marlee Lancley,GPUs,MSI,25830.28,3,Cash,Pasig,2,true
572,1/25/2025,Orville Regus,Mice,Keychron,36249.75,3,Maya,Davao City,2,true
573,3/16/2025,Nada Wimmers,Keyboards,Lian Li,50334.74,4,Maya,Davao City,4,true
574,5/6/2025,Anny Cockburn,Power Supplies,Cooler Master,94642.28,5,Credit Card,Quezon City,4,true
575,7/8/2025,Jonie Beavers,Keyboards,AMD,89975.09,5,Cash,Quezon City,4,true
576,3/20/2025,Onofredo Berrigan,Power Supplies,Asus,75009.54,5,Maya,Makati,2,false
577,4/17/2025,Genovera Vaudrey,Cooling Systems,AMD,65983.47,5,GCash,Makati,1,true
578,12/11/2025,Carmelita Osbiston,Processors,Corsair,95232.96,3,Credit Card,Mandaluyong,1,false
579,8/17/2025,Patrick Tatlow,Power Supplies,Logitech,78850.08,3,Debit Card,Davao City,2,false
580,5/12/2025,Brooks Buggs,GPUs,Lian Li,51501.97,3,Credit Card,Pasig,5,true
581,10/3/2025,Jessalyn Le Fleming,PC Cases,Seasonic,6940.02,5,Cash,Makati,3,true
582,9/9/2025,Rebecca Studeart,Keyboards,AMD,48148.04,4,Cash,Mandaluyong,1,true
583,4/25/2025,Mellisa Ricoald,Motherboards,MSI,87482.97,4,Cash,Quezon City,2,false
584,6/28/2025,Annamarie Cloute,Cooling Systems,Samsung,52605.28,5,GCash,Makati,3,true
585,6/19/2025,Wit Reinhart,Power Supplies,Gigabyte,6928.82,5,Debit Card,Makati,4,false
586,12/16/2025,Ivett Soloway,Keyboards,LG,78444.65,3,Credit Card,Mandaluyong,2,true
587,7/8/2025,Chandra Mumford,Keyboards,NZXT,96043.99,3,Debit Card,Davao City,5,false
588,11/21/2025,Hilliard Kenchington,PC Cases,LG,30735.73,5,GCash,Cebu City,3,false
589,12/4/2025,Claudian Ovize,Cooling Systems,Corsair,42000.23,4,Cash,Mandaluyong,2,false
590,6/10/2025,Alfreda Mynett,Cooling Systems,Razer,67376.14,3,GCash,Makati,5,true
591,4/1/2025,Vergil Garces,RAM,Intel,28897.17,3,Cash,Mandaluyong,3,false
592,8/21/2025,Gracie Jachtym,GPUs,MSI,25656.34,3,Maya,Bacoor,3,false
593,6/17/2025,Carline Gostick,Keyboards,Samsung,41670.82,3,Cash,Pasig,2,false
594,8/21/2025,Jania Gregersen,Power Supplies,NZXT,98279.91,5,Credit Card,Davao City,4,false
595,3/31/2025,Dagny MacElholm,Keyboards,Logitech,44741.93,5,Cash,Davao City,3,false
596,2/22/2025,Yoko Chopy,Mice,AMD,14351.08,5,Credit Card,Quezon City,4,false
597,1/4/2025,Orren Eburne,GPUs,Asus,97349.48,5,Cash,Mandaluyong,3,true
598,9/29/2025,Ailey Pickburn,Monitors,Samsung,65764.72,5,Debit Card,Manila,2,false
599,6/21/2025,Odetta Isard,Keyboards,MSI,28315.09,4,Cash,Taguig,1,true
600,11/22/2025,Skippy Winear,Keyboards,Logitech,10828.77,4,Cash,Cebu City,2,true
601,9/26/2025,Mason Sellors,Mice,G.Skill,90869.41,3,Debit Card,Pasig,2,true
602,1/23/2025,Maia Jenoure,Mice,NZXT,3016.41,5,Debit Card,Pasig,2,false
603,3/10/2025,Freedman Olenichev,Keyboards,Zotac,40506.64,4,GCash,Davao City,1,true
604,4/6/2025,Harrison Killford,Mice,AMD,45946.96,4,Credit Card,Cebu City,4,true
605,7/27/2025,Monika Coushe,Power Supplies,LG,91041.37,3,Maya,Makati,5,false
606,11/1/2025,Gerri Vernham,GPUs,NZXT,614.62,4,GCash,Makati,5,false
607,12/3/2025,Babette Belbin,Power Supplies,Corsair,85474.17,3,Maya,Quezon City,3,false
608,4/11/2025,Steward Rubinowitsch,Keyboards,Cooler Master,62802.96,4,Cash,Davao City,2,false
609,12/16/2025,Glennie Battie,Processors,LG,41885.66,4,GCash,Makati,5,false
610,3/27/2025,Durward Ilymanov,Mice,Asus,37581.73,5,GCash,Taguig,3,true
611,5/24/2025,Gaylord Robiot,Monitors,Gigabyte,83239.1,5,Cash,Mandaluyong,2,false
612,8/24/2025,Veriee Shears,PC Cases,Razer,54379.81,3,Cash,Taguig,1,true
613,12/15/2025,Mar Strowthers,Monitors,Gigabyte,97608.5,4,Cash,Pasig,3,true
614,6/5/2025,Rusty Hakonsen,PC Cases,Keychron,29693.56,3,GCash,Quezon City,5,true
615,4/22/2025,Nappy O'Dempsey,RAM,AMD,63561.86,5,Debit Card,Manila,5,false
616,1/27/2025,Ryley Kings,Monitors,MSI,19881.88,5,Credit Card,Pasig,5,false
617,3/7/2025,Charis Bligh,PC Cases,Samsung,20737.21,3,Debit Card,Quezon City,2,true
618,12/16/2025,Gunilla Praundl,Keyboards,LG,85717.58,4,Debit Card,Cebu City,3,true
619,6/13/2025,Miner Pottage,Cooling Systems,NZXT,92438.13,5,GCash,Manila,5,true
620,8/13/2025,Haslett Tissell,Monitors,Seasonic,50831.64,5,GCash,Davao City,4,false
621,5/1/2025,Derk Matasov,Power Supplies,Gigabyte,70797.03,3,Debit Card,Makati,4,true
622,5/3/2025,Valentin Rayer,Keyboards,Cooler Master,34264.93,4,Maya,Davao City,1,false
623,8/3/2025,Morrie Ceney,GPUs,Zotac,25882.52,3,Cash,Mandaluyong,3,true
624,9/16/2025,Doralynn Bein,GPUs,Asus,97347.19,4,Debit Card,Pasig,3,false
625,12/26/2025,Eberhard Wrout,Motherboards,AMD,93548.23,5,Debit Card,Cebu City,5,true
626,12/23/2025,Lissi Bresnen,RAM,Cooler Master,85546.1,3,Cash,Bacoor,2,false
627,3/18/2025,Jacquelynn Ovett,Motherboards,Lian Li,75289.68,4,GCash,Cebu City,3,true
628,8/2/2025,Jackqueline Bensusan,GPUs,Intel,34767.95,3,GCash,Bacoor,1,true
629,7/7/2025,Jeremias Pydcock,Cooling Systems,G.Skill,73286.56,5,Maya,Bacoor,4,false
630,11/18/2025,Gwenette Croisier,GPUs,Corsair,80956.31,4,GCash,Quezon City,2,false
631,6/13/2025,Vince Setch,Keyboards,Samsung,30112.57,4,Credit Card,Manila,3,false
632,4/24/2025,Trudey Whaites,PC Cases,Intel,83159.65,4,Cash,Quezon City,2,false
633,10/5/2025,Pamela Stranio,Keyboards,Zotac,83429.85,4,Maya,Makati,4,false
634,2/6/2025,Cari Windrum,GPUs,Zotac,30399.2,5,Credit Card,Cebu City,3,false
635,3/16/2025,Reinaldos McCue,Keyboards,Corsair,52418.38,3,Credit Card,Davao City,5,true
636,10/15/2025,Farleigh McClintock,Monitors,Cooler Master,73688.76,4,Maya,Makati,1,false
637,3/17/2025,Zitella De Giorgis,Processors,Intel,92331.36,5,Cash,Manila,2,false
638,2/18/2025,Emlynne Bahde,Processors,LG,84313.98,5,GCash,Cebu City,4,true
639,5/18/2025,Jordain Kissock,GPUs,NZXT,78506.13,5,GCash,Cebu City,4,true
640,7/20/2025,Alfy Pearmine,Processors,Intel,30995.99,3,Cash,Bacoor,5,true
641,7/4/2025,Sallyanne Arnaudi,PC Cases,Cooler Master,66668.5,4,Credit Card,Cebu City,2,true
642,7/3/2025,Mame Saylor,Power Supplies,AMD,10659.0,4,Maya,Manila,2,false
643,11/14/2025,Bank Byllam,Motherboards,Corsair,36051.02,4,Debit Card,Mandaluyong,5,true
644,4/25/2025,Renie Metzel,Power Supplies,Corsair,21040.56,5,Maya,Davao City,2,false
645,5/17/2025,Freddy Lesor,Keyboards,Intel,58981.26,4,GCash,Cebu City,5,false
646,8/13/2025,Candi Muirhead,Cooling Systems,Asus,16894.11,5,Debit Card,Makati,4,true
647,11/17/2025,Adorne Braine,Cooling Systems,Razer,11310.44,4,Maya,Mandaluyong,5,false
648,6/25/2025,Christan Gercken,GPUs,Logitech,27342.57,3,Maya,Manila,1,true
649,10/7/2025,Jazmin Tansley,GPUs,Zotac,32287.09,4,Debit Card,Davao City,5,true
650,6/20/2025,Aguistin Northcliffe,GPUs,NZXT,33883.9,4,Credit Card,Manila,1,false
651,1/21/2025,Dan Stringman,PC Cases,Corsair,83139.64,3,Credit Card,Manila,1,false
652,9/22/2025,Gaven Mangenot,Cooling Systems,Logitech,81898.41,4,Debit Card,Cebu City,2,false
653,2/28/2025,Annadiana Swindle,Monitors,Samsung,58239.19,4,GCash,Quezon City,2,true
654,6/7/2025,Darcy Brackstone,Cooling Systems,AMD,85315.86,4,Debit Card,Quezon City,3,false
655,4/28/2025,Kellia Filipson,GPUs,Lian Li,55354.15,5,GCash,Pasig,5,false
656,12/12/2025,Keenan Naulty,Monitors,MSI,24288.95,3,Credit Card,Quezon City,5,false
657,7/3/2025,Bo Scarff,Processors,MSI,70056.71,5,Cash,Makati,1,false
658,6/25/2025,Tamara Laurenz,Processors,Corsair,32043.31,3,Credit Card,Mandaluyong,3,true
659,6/20/2025,Daryl Presser,Monitors,MSI,44035.48,4,Credit Card,Bacoor,5,true
660,2/7/2025,Berk Longstreet,Mice,Zotac,39615.87,5,Cash,Bacoor,4,true
661,1/3/2025,Alethea Yurov,Power Supplies,Asus,80920.7,5,Debit Card,Bacoor,3,true
662,12/20/2025,Hillery Hallyburton,Motherboards,Asus,91982.27,3,Credit Card,Davao City,2,false
663,3/23/2025,Mallissa Hounihan,Motherboards,Logitech,48042.59,4,Cash,Davao City,1,true
664,8/26/2025,Dela Gledhall,PC Cases,MSI,25306.53,3,Cash,Davao City,2,true
665,2/1/2025,Brandea Kaesmakers,Mice,Corsair,84672.91,4,Cash,Taguig,5,true
666,6/29/2025,Lyndel Wisam,Mice,Lian Li,59957.22,4,Credit Card,Quezon City,3,false
667,7/26/2025,Baudoin Daton,RAM,Gigabyte,42785.03,3,Cash,Mandaluyong,5,true
668,10/18/2025,Elora Mattin,Keyboards,Keychron,46477.7,5,Maya,Quezon City,4,true
669,4/28/2025,Leigha Lerway,Cooling Systems,NZXT,74609.75,5,Maya,Cebu City,5,false
670,7/4/2025,Allegra Ash,Motherboards,LG,46170.21,5,Maya,Taguig,4,false
671,8/3/2025,Lutero Matussov,Motherboards,LG,45373.35,5,Credit Card,Taguig,2,true
672,9/28/2025,Valerye Dunge,GPUs,Razer,18288.41,3,Maya,Bacoor,3,false
673,3/19/2025,Dante Spatarul,Keyboards,Logitech,87622.39,3,GCash,Cebu City,5,false
674,9/8/2025,Clemens Hopkyns,Power Supplies,Cooler Master,1705.18,5,Maya,Makati,4,true
675,11/4/2025,Jessa Bolwell,Processors,Intel,78341.71,3,Credit Card,Bacoor,5,true
676,4/18/2025,Kati Barcroft,Power Supplies,Gigabyte,91219.75,4,Cash,Quezon City,1,false
677,1/14/2025,Lauri Ritchings,PC Cases,Gigabyte,29160.95,3,Cash,Taguig,3,false
678,1/2/2025,Arthur McDougle,Processors,Keychron,69907.91,5,GCash,Manila,4,true
679,3/19/2025,Roderic Bassford,Monitors,Samsung,95335.39,4,Cash,Mandaluyong,3,false
680,9/13/2025,Ignazio Fearnall,Mice,Lian Li,21645.35,5,Credit Card,Davao City,5,false
681,12/26/2025,Miriam Hasney,Processors,LG,81961.44,5,Credit Card,Bacoor,3,true
682,9/11/2025,Noby Idiens,Mice,Logitech,75527.24,3,Credit Card,Taguig,3,false
683,12/27/2025,Jenilee Woodrooffe,Monitors,NZXT,88731.13,3,Debit Card,Makati,3,false
684,10/20/2025,Stacy Carpe,Motherboards,Razer,20140.86,3,Credit Card,Taguig,3,false
685,4/9/2025,Gaven McNerlin,GPUs,Cooler Master,43863.3,3,Maya,Manila,3,false
686,8/18/2025,Hasty Brunetti,Mice,Asus,99844.69,3,GCash,Quezon City,4,true
687,8/5/2025,Ravi Howard,Processors,Samsung,46108.94,4,Cash,Bacoor,5,false
688,6/4/2025,Nevil Battlestone,PC Cases,Intel,68130.1,4,Maya,Taguig,2,false
689,9/10/2025,Olivia Munroe,Keyboards,G.Skill,50696.29,4,GCash,Mandaluyong,2,false
690,7/19/2025,Ogden Galliver,PC Cases,MSI,6617.97,4,Credit Card,Pasig,2,false
691,5/1/2025,Carce Eastmead,Keyboards,Intel,30732.29,5,Maya,Pasig,5,false
692,5/15/2025,Jeno Rennard,Power Supplies,Samsung,15867.3,5,Cash,Cebu City,4,false
693,3/31/2025,Court Skitterel,Processors,NZXT,12189.73,5,GCash,Bacoor,3,false
694,11/21/2025,Whitby Fawdry,PC Cases,G.Skill,91929.36,5,Debit Card,Quezon City,1,false
695,12/9/2025,Carey Dabnot,Motherboards,LG,27810.57,3,GCash,Cebu City,2,false
696,11/5/2025,Byron Balling,Motherboards,Logitech,35164.86,3,Credit Card,Makati,2,true
697,4/24/2025,Hanni Bilton,Processors,Samsung,58921.3,5,Maya,Manila,2,true
698,12/13/2025,Lorelle Simkins,GPUs,Lian Li,23233.23,3,Cash,Manila,5,true
699,7/7/2025,Giraldo Byatt,PC Cases,NZXT,49183.14,3,Maya,Makati,3,true
700,2/24/2025,Hale Springthorp,PC Cases,Razer,36283.61,4,Credit Card,Makati,1,true
701,2/18/2025,Corabella Denacamp,Cooling Systems,LG,10850.79,3,Cash,Taguig,2,true
702,6/19/2025,Mab Pryer,Power Supplies,G.Skill,22983.15,4,Credit Card,Quezon City,3,true
703,2/16/2025,Brittan Sheere,Processors,AMD,44103.6,3,Debit Card,Manila,2,false
704,5/2/2025,Hazel Vasyukhin,Motherboards,Samsung,89544.77,5,GCash,Bacoor,2,true
705,1/1/2025,Ashla Schonfelder,Cooling Systems,Samsung,75574.22,3,Maya,Manila,1,true
706,1/24/2025,Myrlene Arstingall,GPUs,Cooler Master,91323.88,4,Debit Card,Makati,2,false
707,7/2/2025,Budd Tall,Cooling Systems,Samsung,52516.11,3,Credit Card,Taguig,4,true
708,12/3/2025,Jared Handforth,RAM,Samsung,18035.25,5,Credit Card,Pasig,1,false
709,7/13/2025,Amalee Graybeal,Cooling Systems,Cooler Master,23850.04,5,Debit Card,Quezon City,5,false
710,5/6/2025,Gustav Honatsch,PC Cases,NZXT,90177.98,5,Maya,Quezon City,1,false
711,5/11/2025,Halimeda Birley,RAM,G.Skill,66647.72,4,Debit Card,Mandaluyong,5,true
712,9/1/2025,Christyna Lafranconi,Processors,Gigabyte,88615.39,5,GCash,Manila,3,true
713,6/20/2025,Jazmin Patek,GPUs,Corsair,54833.14,5,Cash,Cebu City,5,false
714,1/24/2025,Calli Daville,Motherboards,Corsair,42693.36,5,GCash,Bacoor,1,true
715,8/21/2025,Jsandye Toward,Mice,Logitech,19349.11,3,GCash,Mandaluyong,3,true
716,12/27/2025,Benedick Phillins,Processors,Keychron,30508.36,3,GCash,Pasig,4,true
717,11/10/2025,Bernita Leveridge,Processors,Zotac,14654.95,3,Maya,Makati,2,false
718,8/26/2025,Staford Zamora,Keyboards,Lian Li,66200.16,3,Cash,Bacoor,5,false
719,5/10/2025,Torey Scupham,Monitors,Razer,26465.82,3,Credit Card,Mandaluyong,4,false
720,7/2/2025,Nell Lortzing,Power Supplies,Logitech,51642.85,3,Credit Card,Davao City,1,true
721,4/24/2025,Kain Knighton,Motherboards,Zotac,7510.96,5,Maya,Taguig,4,false
722,7/11/2025,Beth Ianni,PC Cases,AMD,39003.35,5,Debit Card,Cebu City,3,true
723,6/6/2025,Fredrick Riddlesden,RAM,Asus,3013.51,4,Cash,Manila,4,false
724,12/5/2025,Philbert Dinjes,RAM,Razer,85669.13,5,GCash,Mandaluyong,1,true
725,10/8/2025,Sargent Lenaghen,Mice,NZXT,59202.17,3,Credit Card,Mandaluyong,5,false
726,7/12/2025,Debby Bateup,Monitors,MSI,37997.55,5,Credit Card,Bacoor,2,true
727,12/11/2025,Tarra Strugnell,RAM,Gigabyte,25071.18,3,Credit Card,Makati,3,true
728,4/12/2025,Ruggiero Duddy,Processors,Intel,42641.09,3,Debit Card,Taguig,2,false
729,6/20/2025,Teodora Eynald,GPUs,Gigabyte,59026.08,5,GCash,Makati,5,true
730,9/6/2025,Theodore Trenbey,Monitors,Seasonic,51897.51,3,Credit Card,Davao City,3,false
731,2/19/2025,Kitty Olexa,Processors,AMD,39379.92,5,Cash,Quezon City,5,true
732,12/5/2025,Nada Yantsev,Monitors,Zotac,38702.77,4,GCash,Taguig,2,false
733,7/5/2025,Dede Riditch,Keyboards,Cooler Master,81203.19,5,Credit Card,Cebu City,2,false
734,8/20/2025,Cozmo Shearer,Power Supplies,Cooler Master,42943.12,3,Maya,Cebu City,4,true
735,2/4/2025,Deb Leeman,RAM,LG,54138.6,5,Credit Card,Manila,3,true
736,7/17/2025,Bern Roseblade,Keyboards,Corsair,78261.28,5,Credit Card,Quezon City,1,false
737,8/3/2025,Pierrette Hubbins,Motherboards,Corsair,73130.74,3,Cash,Taguig,1,true
738,4/11/2025,Bennett Brandone,Mice,Seasonic,99100.38,4,Debit Card,Manila,3,true
739,6/13/2025,Emory Dannel,Cooling Systems,Gigabyte,3629.9,5,GCash,Pasig,4,false
740,1/10/2025,Renate Wathan,Cooling Systems,LG,21487.27,4,Cash,Davao City,4,false
741,5/3/2025,Mickie Bage,Keyboards,Intel,68004.68,3,Cash,Taguig,4,true
742,8/13/2025,Shamus Hanrott,Monitors,Gigabyte,56969.74,3,Maya,Manila,3,false
743,12/10/2025,Britta Faragan,Processors,MSI,85726.85,4,Debit Card,Taguig,5,true
744,6/28/2025,Letti Gebbie,Processors,AMD,46476.2,3,GCash,Manila,1,false
745,10/1/2025,Garrott Gutteridge,GPUs,Intel,63548.49,3,Credit Card,Mandaluyong,4,false
746,10/11/2025,Cathee Linge,GPUs,Seasonic,84851.25,4,GCash,Davao City,3,true
747,3/12/2025,Janek Hackelton,Keyboards,Razer,34004.39,3,Cash,Bacoor,4,true
748,3/14/2025,Dehlia Pugsley,Power Supplies,Samsung,61127.76,4,GCash,Makati,3,false
749,6/12/2025,Mikkel Whear,Motherboards,Gigabyte,11885.32,4,Debit Card,Manila,5,true
750,11/14/2025,Tobin Oag,Cooling Systems,Asus,32567.17,5,Debit Card,Taguig,5,false
751,2/5/2025,Fairleigh Chazotte,Motherboards,Keychron,19446.24,4,Maya,Mandaluyong,3,false
752,12/9/2025,Katuscha Schultze,Keyboards,Asus,43595.61,5,Debit Card,Davao City,2,false
753,1/17/2025,Adelind O'Neal,Monitors,Lian Li,49381.55,5,GCash,Manila,4,true
754,1/7/2025,Birch Snailham,Cooling Systems,Razer,901.18,5,Credit Card,Davao City,2,false
755,11/23/2025,Torre Beretta,Monitors,AMD,44635.72,5,Maya,Taguig,3,false
756,3/5/2025,Heath O'Clery,Keyboards,Keychron,40731.84,3,GCash,Mandaluyong,5,false
757,3/9/2025,Eugenius Shreeve,Processors,Samsung,86784.34,3,GCash,Makati,3,true
758,10/6/2025,Rufus Treneman,Cooling Systems,Razer,47439.62,5,GCash,Davao City,5,true
759,7/25/2025,Errick Kingscote,Keyboards,Keychron,22932.26,3,Debit Card,Cebu City,1,true
760,7/23/2025,Fredra Boutton,RAM,Corsair,88884.84,4,Maya,Mandaluyong,1,true
761,7/19/2025,Sada Merill,Power Supplies,Keychron,37464.42,4,Maya,Bacoor,4,false
762,10/16/2025,Lila Necrews,RAM,AMD,36443.4,5,GCash,Cebu City,3,false
763,4/24/2025,Yettie Sewley,Keyboards,Samsung,7690.65,4,Maya,Quezon City,5,true
764,5/24/2025,Bonnie Spottiswoode,Keyboards,Gigabyte,67590.17,3,Cash,Bacoor,3,true
765,2/4/2025,Buffy Cowton,Mice,Asus,52194.74,3,Cash,Taguig,5,true
766,8/3/2025,Daron Wulfinger,Cooling Systems,Samsung,2136.8,4,GCash,Taguig,1,true
767,5/10/2025,Yvon Vowels,Keyboards,Keychron,15862.26,4,Maya,Pasig,2,false
768,12/14/2025,Alfonso Fewings,Monitors,Cooler Master,95467.73,3,Cash,Taguig,3,true
769,10/13/2025,Janina Crackel,Keyboards,Gigabyte,46795.05,5,Cash,Mandaluyong,3,true
770,3/12/2025,Trace Nicol,Monitors,Intel,84427.53,4,Cash,Davao City,4,true
771,5/26/2025,Lana Fidian,Processors,Keychron,27297.88,5,GCash,Quezon City,1,true
772,8/6/2025,Shanan Gockeler,Monitors,Samsung,49691.7,4,Cash,Quezon City,4,true
773,10/27/2025,Tedra Linacre,RAM,Cooler Master,65723.42,5,Credit Card,Taguig,4,false
774,11/26/2025,Hewe Dulanty,Cooling Systems,Samsung,23459.85,3,Debit Card,Mandaluyong,4,true
775,11/2/2025,Brinna Babinski,Keyboards,Razer,90798.35,3,Credit Card,Pasig,2,true
776,7/28/2025,Gardener Espinoza,Keyboards,NZXT,21507.76,4,Maya,Cebu City,2,false
777,4/26/2025,Devon Mouat,Processors,Zotac,78345.02,3,Debit Card,Davao City,5,true
778,11/6/2025,Chaim Ewington,Mice,LG,71323.26,5,Credit Card,Mandaluyong,3,false
779,8/17/2025,Casandra Joppich,RAM,Seasonic,25592.39,3,Maya,Makati,4,true
780,4/13/2025,Corty Sudlow,Keyboards,Razer,87128.07,3,GCash,Pasig,1,true
781,12/2/2025,Sephira Fromont,Mice,MSI,33924.78,4,Debit Card,Cebu City,2,true
782,1/21/2025,Maryann Jaegar,RAM,MSI,78256.07,5,Debit Card,Davao City,3,false
783,12/24/2025,Rodina McEnteggart,Power Supplies,Cooler Master,18085.33,4,GCash,Quezon City,2,false
784,5/29/2025,Astrid Reichhardt,RAM,Cooler Master,58140.04,5,Credit Card,Mandaluyong,4,true
785,12/27/2025,Alameda Kurt,Power Supplies,Lian Li,35196.44,3,Debit Card,Bacoor,2,false
786,2/1/2025,Lynn McBrady,Mice,Corsair,74305.11,4,Debit Card,Quezon City,4,true
787,8/21/2025,Nalani Hrinchenko,Cooling Systems,Intel,38352.46,5,Debit Card,Quezon City,1,true
788,12/24/2025,Marja Newland,RAM,Samsung,95362.23,4,Cash,Bacoor,1,true
789,12/3/2025,Meghann Rosser,Mice,Logitech,67422.63,3,Credit Card,Quezon City,1,true
790,3/18/2025,Hedvig Crosbie,Monitors,Corsair,3943.23,4,Maya,Taguig,3,false
791,12/7/2025,Emlen Mc-Kerley,GPUs,LG,62125.25,3,Credit Card,Mandaluyong,4,false
792,4/18/2025,Dalenna Andor,Cooling Systems,AMD,88706.41,5,Debit Card,Manila,4,false
793,3/11/2025,Nicki Chippindall,Cooling Systems,Keychron,82629.2,4,GCash,Cebu City,5,true
794,5/6/2025,Inga O'Rafferty,GPUs,Corsair,45513.98,3,Credit Card,Davao City,5,true
795,2/17/2025,Caspar Hammatt,Monitors,Cooler Master,86979.95,5,Maya,Bacoor,2,true
796,5/6/2025,Etti Colbridge,Power Supplies,Lian Li,87541.07,5,Debit Card,Quezon City,2,false
797,11/26/2025,Gonzalo McKeller,PC Cases,Cooler Master,77254.13,3,Debit Card,Davao City,4,true
798,2/26/2025,Amalle Moneypenny,PC Cases,Lian Li,6951.52,4,Maya,Davao City,1,true
799,2/11/2025,Sissy Scarlet,PC Cases,Gigabyte,58570.34,5,Cash,Mandaluyong,5,false
800,2/7/2025,Sheilakathryn Coates,Monitors,Cooler Master,65641.5,3,Cash,Mandaluyong,3,true
801,11/25/2025,Georgette Faichnie,Processors,Zotac,4688.86,3,Maya,Bacoor,1,true
802,10/9/2025,Stesha Foucard,Keyboards,Asus,16414.88,4,Maya,Cebu City,5,true
803,1/30/2025,Dav Zanini,Mice,NZXT,91523.21,3,Credit Card,Pasig,5,true
804,1/27/2025,Kessia Eckley,GPUs,NZXT,38554.46,4,Debit Card,Pasig,4,false
805,2/9/2025,Gaynor Dillaway,Motherboards,Cooler Master,87532.33,3,Credit Card,Davao City,5,false
806,3/25/2025,Kara Rylance,Processors,NZXT,56369.63,5,Cash,Quezon City,2,true
807,11/19/2025,Beverly Stroban,GPUs,G.Skill,67750.67,5,Cash,Quezon City,5,true
808,7/25/2025,Yasmin Illidge,GPUs,Lian Li,56831.33,5,Credit Card,Davao City,3,true
809,8/30/2025,Karlis Avraam,PC Cases,LG,81908.29,3,Debit Card,Davao City,3,true
810,7/26/2025,Dur Rossborough,Motherboards,LG,52018.45,5,Debit Card,Mandaluyong,3,false
811,11/29/2025,Elita Sommersett,Cooling Systems,Cooler Master,81404.05,5,Debit Card,Pasig,4,false
812,7/25/2025,Kaila Bourner,Keyboards,Lian Li,88128.69,5,Debit Card,Cebu City,2,false
813,7/17/2025,Aarika Maddox,GPUs,AMD,1827.1,5,Credit Card,Taguig,1,false
814,10/22/2025,Charmion Pocklington,Cooling Systems,Asus,13225.88,4,Cash,Bacoor,4,false
815,9/18/2025,Alex Vanyarkin,GPUs,MSI,69967.38,5,GCash,Pasig,3,true
816,12/27/2025,Salomo Pead,Monitors,MSI,25210.6,4,Debit Card,Davao City,4,false
817,9/12/2025,Tanitansy Norres,Monitors,Gigabyte,6219.38,4,Maya,Makati,2,false
818,3/30/2025,Prue Sharer,GPUs,G.Skill,1556.23,5,Credit Card,Makati,3,false
819,1/11/2025,Theo Dutson,RAM,G.Skill,4866.33,3,Cash,Makati,3,true
820,10/14/2025,Liv Old,RAM,Intel,39870.33,4,Credit Card,Davao City,1,false
821,3/14/2025,Irma Ankers,Power Supplies,LG,87452.85,5,GCash,Manila,4,true
822,4/23/2025,Verge Brotherheed,Cooling Systems,Zotac,71701.75,3,Debit Card,Davao City,5,true
823,4/17/2025,Rebecca Reightley,PC Cases,Logitech,54334.47,3,GCash,Makati,4,true
824,5/2/2025,Rhody Vouls,Monitors,NZXT,39059.51,5,Debit Card,Pasig,1,false
825,8/25/2025,Winnie Putten,Cooling Systems,MSI,59815.22,4,Maya,Makati,1,false
826,10/3/2025,Marietta Lesser,Keyboards,Seasonic,8523.93,3,Maya,Manila,5,false
827,4/29/2025,Jonie Brugh,Motherboards,NZXT,31735.26,5,Credit Card,Makati,1,false
828,8/25/2025,Stephanus Ferraro,RAM,Gigabyte,8678.9,4,GCash,Bacoor,4,false
829,6/24/2025,Marcellina Blundel,Power Supplies,Zotac,61726.97,3,GCash,Makati,5,true
830,9/9/2025,Bibbye Harrowing,Keyboards,Intel,17141.19,4,Maya,Pasig,1,false
831,6/18/2025,Lesly Nunn,Monitors,Seasonic,45477.5,5,GCash,Cebu City,2,true
832,10/20/2025,Karlens Bande,Monitors,Keychron,53282.96,5,Debit Card,Cebu City,5,true
833,9/3/2025,Sigismundo McMenamin,PC Cases,Intel,48045.36,4,GCash,Pasig,3,false
